id;name;category;brand;saleFormat;installmentsNoInterest;flashOffer;price;oldPrice;offPct;freeShip;image;featured;description;stock;location;barcode;unit;cdsetor;cdsetdep
803937;"COMEDOURO ANTIFORMIGA VM 350ml";"PET SHOP";"";"Unidade";false;false;8.35;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803938;"COMEDOURO ANTIFORMIGA AZ 550ml";"PET SHOP";"";"Unidade";false;false;12.59;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803799;"CX ATERRAMENTO DUAL 230X255";"FERRAGENS";"";"Unidade";false;false;36.36;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803939;"COMEDOURO ANTIFORMIGA RS  550ml";"PET SHOP";"";"Unidade";false;false;12.59;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803495;"TORN C/FILTRO BANCADA C29 ABS 3269 BR";"METAIS BOGNAR";"";"Unidade";false;false;199.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803496;"VARAO DE CORTINA BRANCO 2 MTS";"FERRAGENS";"";"Unidade";false;false;27.73;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803801;"EXPOSITOR P/TANQUES E LAVATORIO";"EXPOSITOR";"";"Unidade";false;false;0.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803940;"COMEDOURO ANTIFORMIGA VM 550ml";"PET SHOP";"";"Unidade";false;false;12.59;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
804238;"PARAF DRYWALL PT BROCA 3,5X45";"DRYWAL/GESSO";"";"Unidade";false;false;0.23;;;false;"/assets/produtos/804238.jpg";false;"Produto sem descrição.";222;"";"";"";;
803497;"VARAO DE CORTINA ACO-BR 2 MTS";"FERRAGENS";"";"Unidade";false;false;145.02;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803898;"SECADOR DE CHAO PEGASUS COLOR C/ABAS";"ALUMINIO";"";"Unidade";false;false;182.34;;;false;"/assets/produtos/803898.jpg";false;"Produto sem descrição.";0;"";"";"";;
803941;"COMEDOURO ANTIFORMIGA AZ 1000ml";"PET SHOP";"";"Unidade";false;false;23.06;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803942;"COMEDOURO ANTIFORMIGA RS 1000ml";"PET SHOP";"";"Unidade";false;false;23.06;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803943;"COMEDOURO ANTIFORMIGA VM 1000ml";"PET SHOP";"";"Unidade";false;false;23.06;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803658;"DUCHA HIGIENICA ETERNIT 1/2 1984 E34";"METAIS ETERNIT E OUTROS";"";"Unidade";false;true;99.00;125.00;21;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803812;"TIN CORAL MASTER BCO GL";"CORAL";"";"Unidade";false;false;136.03;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"";"";;
803988;"1000 ACABAMENTO C29";"METAIS BOGNAR";"";"Unidade";false;false;21.82;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";3;"";"";"";;
803813;"TIN CORAL RENOVA ALGODAO EGIPCIO GL";"CORAL";"";"Unidade";false;false;140.46;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-1;"";"";"";;
804924;"COLUNA VERGALHAO 5/16 7 X 27";"FERRO E A�O";"";"Unidade";false;false;107.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803989;"1000 ACABAMENTO C33";"METAIS BOGNAR";"";"Unidade";false;false;26.28;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
804706;"TRENA LASER 20MT BOSCH GLM20";"FERRAMENTAS";"";"Unidade";false;false;465.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803990;"1000  ACABAMENTO C40";"METAIS BOGNAR";"";"Unidade";false;false;35.55;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
